Datetime,Miner Reserve
2017-10-10T00:00:00Z,1893271.26468392
2017-10-09T00:00:00Z,1895648.31393769
2017-10-08T00:00:00Z,1895806.57947421
2017-10-07T00:00:00Z,1895012.38310023
2017-10-06T00:00:00Z,1895266.26106457
2017-10-05T00:00:00Z,1894487.00494543
2017-10-04T00:00:00Z,1894805.77815375
2017-10-03T00:00:00Z,1895387.21733942
2017-10-02T00:00:00Z,1892184.68195916
2017-10-01T00:00:00Z,1891369.70405504
2017-09-30T00:00:00Z,1891860.40261891
2017-09-29T00:00:00Z,1891347.94915429
2017-09-28T00:00:00Z,1890157.19965564
2017-09-27T00:00:00Z,1892113.99140792
2017-09-26T00:00:00Z,1890597.98041902
2017-09-25T00:00:00Z,1890396.18198724
2017-09-24T00:00:00Z,1891977.35241301
2017-09-23T00:00:00Z,1891793.71701372
2017-09-22T00:00:00Z,1890694.07812967
2017-09-21T00:00:00Z,1891625.38940638
2017-09-20T00:00:00Z,1890420.42998171
2017-09-19T00:00:00Z,1889761.60481536
2017-09-18T00:00:00Z,1890269.92458252
2017-09-17T00:00:00Z,1888681.665677
2017-09-16T00:00:00Z,1886333.43973195
2017-09-15T00:00:00Z,1886756.69020052
2017-09-14T00:00:00Z,1890447.79783194
2017-09-13T00:00:00Z,1894902.23374364
2017-09-12T00:00:00Z,1895983.64365221
2017-09-11T00:00:00Z,1892187.20945223
2017-09-10T00:00:00Z,1890950.72492961
2017-09-09T00:00:00Z,1891499.81776672
2017-09-08T00:00:00Z,1891993.53608444
2017-09-07T00:00:00Z,1891510.82043756
2017-09-06T00:00:00Z,1890344.80071887
2017-09-05T00:00:00Z,1892186.80526587
2017-09-04T00:00:00Z,1889912.05396317
2017-09-03T00:00:00Z,1891543.71927398
2017-09-02T00:00:00Z,1890937.99642785
2017-09-01T00:00:00Z,1889632.15758492
2017-08-31T00:00:00Z,1890122.74492962
2017-08-30T00:00:00Z,1887925.26455536
2017-08-29T00:00:00Z,1891588.93708325
2017-08-28T00:00:00Z,1889943.85736562
2017-08-27T00:00:00Z,1890923.59180535
2017-08-26T00:00:00Z,1890143.01190741
2017-08-25T00:00:00Z,1892057.68964522
2017-08-24T00:00:00Z,1892689.07477121
2017-08-23T00:00:00Z,1892649.93412512
2017-08-22T00:00:00Z,1891367.77951759
2017-08-21T00:00:00Z,1900334.53182076
2017-08-20T00:00:00Z,1899127.97842646
2017-08-19T00:00:00Z,1899240.85587258
2017-08-18T00:00:00Z,1911815.67492352
2017-08-17T00:00:00Z,1912639.20535645
2017-08-16T00:00:00Z,1910522.4366277
2017-08-15T00:00:00Z,1912192.3159342
2017-08-14T00:00:00Z,1910893.43861646
2017-08-13T00:00:00Z,1912107.03392912
2017-08-12T00:00:00Z,1913978.07025121
2017-08-11T00:00:00Z,1918243.2750568
2017-08-10T00:00:00Z,1915098.21844755
2017-08-09T00:00:00Z,1918240.39736761
2017-08-08T00:00:00Z,1923120.0899262
2017-08-07T00:00:00Z,1927619.79108501
2017-08-06T00:00:00Z,1928675.96373169
2017-08-05T00:00:00Z,1940377.50215962
2017-08-04T00:00:00Z,1945659.44125349
2017-08-03T00:00:00Z,1952680.51377466
2017-08-02T00:00:00Z,1950101.25202198
2017-08-01T00:00:00Z,1951554.28312969
2017-07-31T00:00:00Z,1949143.51271783
2017-07-30T00:00:00Z,1949963.492451
2017-07-29T00:00:00Z,1951325.84849811
2017-07-28T00:00:00Z,1955102.67918665
2017-07-27T00:00:00Z,1956909.87136256
2017-07-26T00:00:00Z,1950910.30170968
2017-07-25T00:00:00Z,1963428.47585913
2017-07-24T00:00:00Z,1958523.96426914
2017-07-23T00:00:00Z,1958029.97441589
2017-07-22T00:00:00Z,1956650.81493824
2017-07-21T00:00:00Z,1957333.552552
2017-07-20T00:00:00Z,1960579.30276891
2017-07-19T00:00:00Z,1963133.06731215
2017-07-18T00:00:00Z,1963494.97127408
2017-07-17T00:00:00Z,1965477.98202509
2017-07-16T00:00:00Z,1966568.71893299
2017-07-15T00:00:00Z,1968361.32790299
2017-07-14T00:00:00Z,1968403.5578351
2017-07-13T00:00:00Z,1967746.74635253
2017-07-12T00:00:00Z,1967111.12705925
2017-07-11T00:00:00Z,1966630.70034047
2017-07-10T00:00:00Z,1964768.66768827
2017-07-09T00:00:00Z,1948562.55417259
2017-07-08T00:00:00Z,1947046.38688235
2017-07-07T00:00:00Z,1946113.41563207
2017-07-06T00:00:00Z,1944964.73121368
2017-07-05T00:00:00Z,1944713.40302279
2017-07-04T00:00:00Z,1941077.29386477
2017-07-03T00:00:00Z,1938327.8139517
2017-07-02T00:00:00Z,1936729.70042235
2017-07-01T00:00:00Z,1936900.63603492
2017-06-30T00:00:00Z,1936332.07971246
2017-06-29T00:00:00Z,1936480.19449268
2017-06-28T00:00:00Z,1936110.35818807
2017-06-27T00:00:00Z,1936145.63561154
2017-06-26T00:00:00Z,1951471.18743819
2017-06-25T00:00:00Z,1952753.50014352
2017-06-24T00:00:00Z,1951090.48496764
2017-06-23T00:00:00Z,1950106.20991836
2017-06-22T00:00:00Z,1950219.9907172
2017-06-21T00:00:00Z,1949409.48626204
2017-06-20T00:00:00Z,1948767.24573485
2017-06-19T00:00:00Z,1947348.22283638
2017-06-18T00:00:00Z,1947527.64673948
2017-06-17T00:00:00Z,1947389.47294834
2017-06-16T00:00:00Z,1946903.49853736
2017-06-15T00:00:00Z,1946947.43081286
2017-06-14T00:00:00Z,1947823.8407566
2017-06-13T00:00:00Z,1946421.84646327
2017-06-12T00:00:00Z,1948076.82589478
2017-06-11T00:00:00Z,1950050.37894614
2017-06-10T00:00:00Z,1949185.58121364
2017-06-09T00:00:00Z,1949558.41605263
2017-06-08T00:00:00Z,1953745.43155235
2017-06-07T00:00:00Z,1959467.91822555
2017-06-06T00:00:00Z,1957780.87159951
2017-06-05T00:00:00Z,1958373.5052451
2017-06-04T00:00:00Z,1958705.23886686
2017-06-03T00:00:00Z,1959109.70637644
2017-06-02T00:00:00Z,1958936.81206425
2017-06-01T00:00:00Z,1958547.67101632
2017-05-31T00:00:00Z,1960044.50302317
2017-05-30T00:00:00Z,1957328.53085958
2017-05-29T00:00:00Z,1955817.82167209
2017-05-28T00:00:00Z,1956561.68478709
2017-05-27T00:00:00Z,1955877.00215804
2017-05-26T00:00:00Z,1955865.15364912
2017-05-25T00:00:00Z,1954285.54948256
2017-05-24T00:00:00Z,1951505.43894424
2017-05-23T00:00:00Z,1950350.77934395
2017-05-22T00:00:00Z,1952062.96403923
2017-05-21T00:00:00Z,1950918.80999519
2017-05-20T00:00:00Z,1952550.97013431
2017-05-19T00:00:00Z,1950862.79047888
2017-05-18T00:00:00Z,1956544.56094633
2017-05-17T00:00:00Z,1959994.20266616
2017-05-16T00:00:00Z,1960345.62762482
2017-05-15T00:00:00Z,1960142.8921524
2017-05-14T00:00:00Z,1961363.13912608
2017-05-13T00:00:00Z,1961827.6352447
2017-05-12T00:00:00Z,1961581.06022087
2017-05-11T00:00:00Z,1962647.82145852
2017-05-10T00:00:00Z,1960950.78147271
2017-05-09T00:00:00Z,1962141.42150023
2017-05-08T00:00:00Z,1964181.93707939
2017-05-07T00:00:00Z,1963223.36872737
2017-05-06T00:00:00Z,1965441.08881626
2017-05-05T00:00:00Z,1964255.75808358
2017-05-04T00:00:00Z,1964801.39993984
2017-05-03T00:00:00Z,1963309.98472349
2017-05-02T00:00:00Z,1965085.15657652
2017-05-01T00:00:00Z,1967346.39110129
2017-04-30T00:00:00Z,1967812.18334516
2017-04-29T00:00:00Z,1969678.35867414
2017-04-28T00:00:00Z,1969984.69177982
2017-04-27T00:00:00Z,1969710.24082778
2017-04-26T00:00:00Z,1969154.53246776
2017-04-25T00:00:00Z,1974205.29438979
2017-04-24T00:00:00Z,1972963.15565057
2017-04-23T00:00:00Z,1972500.53234833
2017-04-22T00:00:00Z,1971102.74680205
2017-04-21T00:00:00Z,1970575.75185291
2017-04-20T00:00:00Z,1970973.63502246
2017-04-19T00:00:00Z,1970577.61738764
2017-04-18T00:00:00Z,1970644.87698825
2017-04-17T00:00:00Z,1971680.34485511
2017-04-16T00:00:00Z,1971549.74665218
2017-04-15T00:00:00Z,1971099.69119094
2017-04-14T00:00:00Z,1971224.54505068
2017-04-13T00:00:00Z,1972215.18839881
2017-04-12T00:00:00Z,1976041.35824894
2017-04-11T00:00:00Z,1974880.15690185
2017-04-10T00:00:00Z,1974534.87093084
2017-04-09T00:00:00Z,1975556.72347778
2017-04-08T00:00:00Z,1973937.39988475
2017-04-07T00:00:00Z,1973041.55568778
2017-04-06T00:00:00Z,1972299.00733514
2017-04-05T00:00:00Z,1970508.55700815
2017-04-04T00:00:00Z,1970735.7972539
2017-04-03T00:00:00Z,1972059.66878626
2017-04-02T00:00:00Z,1970703.45216119
2017-04-01T00:00:00Z,1969047.13342333
2017-03-31T00:00:00Z,1970025.32837582
2017-03-30T00:00:00Z,1969037.8977967
2017-03-29T00:00:00Z,1967879.50399855
2017-03-28T00:00:00Z,1968310.09522571
2017-03-27T00:00:00Z,1968555.16024614
2017-03-26T00:00:00Z,1970289.38314096
2017-03-25T00:00:00Z,1968778.38507176
2017-03-24T00:00:00Z,1980739.03079368
2017-03-23T00:00:00Z,1983208.26095123
2017-03-22T00:00:00Z,1988666.2304552
2017-03-21T00:00:00Z,1989336.84777363
2017-03-20T00:00:00Z,1988182.01750325
2017-03-19T00:00:00Z,1986389.47899438
2017-03-18T00:00:00Z,1986059.5641849
2017-03-17T00:00:00Z,1992893.02332319
2017-03-16T00:00:00Z,1992380.2501159
2017-03-15T00:00:00Z,1995580.07065302
2017-03-14T00:00:00Z,1993241.39373691
2017-03-13T00:00:00Z,1993912.74547239
2017-03-12T00:00:00Z,1992575.68377273
2017-03-11T00:00:00Z,1992328.40489258
2017-03-10T00:00:00Z,1991297.89499753
2017-03-09T00:00:00Z,1990991.82018032
2017-03-08T00:00:00Z,1991177.36015106
2017-03-07T00:00:00Z,1991498.2024372
2017-03-06T00:00:00Z,1990572.28328022
2017-03-05T00:00:00Z,1990890.30100115
2017-03-04T00:00:00Z,1989465.3813487
2017-03-03T00:00:00Z,1988674.17230861
2017-03-02T00:00:00Z,1989596.90852851
2017-03-01T00:00:00Z,1990392.14469887
2017-02-28T00:00:00Z,1990483.58077095
2017-02-27T00:00:00Z,1991326.56619015
2017-02-26T00:00:00Z,1988761.91081585
2017-02-25T00:00:00Z,1988028.7296356
2017-02-24T00:00:00Z,1986591.50709643
2017-02-23T00:00:00Z,1987667.99442583
2017-02-22T00:00:00Z,1986642.07220401
2017-02-21T00:00:00Z,1986448.30384088
2017-02-20T00:00:00Z,1985760.71829453
2017-02-19T00:00:00Z,1985331.06585738
2017-02-18T00:00:00Z,1985203.48928821
2017-02-17T00:00:00Z,1984290.59179352
2017-02-16T00:00:00Z,1986457.46539698
2017-02-15T00:00:00Z,1989344.20043918
2017-02-14T00:00:00Z,1989756.60603217
2017-02-13T00:00:00Z,1993282.66707984
2017-02-12T00:00:00Z,1993925.75406205
2017-02-11T00:00:00Z,1993556.90424944
2017-02-10T00:00:00Z,1994123.40569846
2017-02-09T00:00:00Z,1992737.79970444
2017-02-08T00:00:00Z,1991943.07630234
2017-02-07T00:00:00Z,1999348.214073
2017-02-06T00:00:00Z,2000653.43197164
2017-02-05T00:00:00Z,2008580.76058797
2017-02-04T00:00:00Z,2007876.50458525
2017-02-03T00:00:00Z,2008789.0804554
2017-02-02T00:00:00Z,2008857.00834592
2017-02-01T00:00:00Z,2007712.44786235
2017-01-31T00:00:00Z,2007681.45829038
2017-01-30T00:00:00Z,2007369.17929569
2017-01-29T00:00:00Z,2006825.12343974
2017-01-28T00:00:00Z,2005976.72097784
2017-01-27T00:00:00Z,2005845.63159009
2017-01-26T00:00:00Z,2004910.83975091
2017-01-25T00:00:00Z,2004137.73151712
2017-01-24T00:00:00Z,2002338.1920088
2017-01-23T00:00:00Z,1999800.69672712
2017-01-22T00:00:00Z,2000348.49303504
2017-01-21T00:00:00Z,1999422.67339943
2017-01-20T00:00:00Z,1999431.24101952
2017-01-19T00:00:00Z,2007492.67201775
2017-01-18T00:00:00Z,2006874.32311106
2017-01-17T00:00:00Z,2005016.81339291
2017-01-16T00:00:00Z,2003080.47959493
2017-01-15T00:00:00Z,2003140.68757858
2017-01-14T00:00:00Z,2001805.7779885
2017-01-13T00:00:00Z,2001686.29555196
2017-01-12T00:00:00Z,2001289.54532658
2017-01-11T00:00:00Z,2001752.85481036
2017-01-10T00:00:00Z,2009613.9408771
2017-01-09T00:00:00Z,2009518.45689416
2017-01-08T00:00:00Z,2028349.08213745
2017-01-07T00:00:00Z,2027227.828734
2017-01-06T00:00:00Z,2026729.2196427
2017-01-05T00:00:00Z,2027972.19667564
2017-01-04T00:00:00Z,2038440.5048864
2017-01-03T00:00:00Z,2034510.16772951
2017-01-02T00:00:00Z,2034104.43000067
2017-01-01T00:00:00Z,2033433.99537174
2016-12-31T00:00:00Z,2031716.64876094
2016-12-30T00:00:00Z,2037876.21682207
2016-12-29T00:00:00Z,2034316.50165244
2016-12-28T00:00:00Z,2032475.53605539
2016-12-27T00:00:00Z,2033576.31943345
2016-12-26T00:00:00Z,2034537.29992881
2016-12-25T00:00:00Z,2030795.66580432
2016-12-24T00:00:00Z,2015850.12904695
2016-12-23T00:00:00Z,2014547.49582419
2016-12-22T00:00:00Z,2019409.88570938
2016-12-21T00:00:00Z,2019653.82274576
2016-12-20T00:00:00Z,2027634.93383523
2016-12-19T00:00:00Z,2029181.30057037
2016-12-18T00:00:00Z,2027652.74127143
2016-12-17T00:00:00Z,2027222.96531921
2016-12-16T00:00:00Z,2027360.1068124
2016-12-15T00:00:00Z,2027058.02907615
2016-12-14T00:00:00Z,2028627.19606395
2016-12-13T00:00:00Z,2027105.87444127
2016-12-12T00:00:00Z,2026868.48019362
2016-12-11T00:00:00Z,2025639.17674287
2016-12-10T00:00:00Z,2024484.86147483
2016-12-09T00:00:00Z,2029711.83299446
2016-12-08T00:00:00Z,2028919.69609379
2016-12-07T00:00:00Z,2027502.17769078
2016-12-06T00:00:00Z,2028060.25490178
2016-12-05T00:00:00Z,2027107.13186992
2016-12-04T00:00:00Z,2024292.06713205
2016-12-03T00:00:00Z,2024893.30059733
2016-12-02T00:00:00Z,2024111.91104669
2016-12-01T00:00:00Z,2027993.01473591
2016-11-30T00:00:00Z,2027524.38633168
2016-11-29T00:00:00Z,2043788.8181846
2016-11-28T00:00:00Z,2038814.00237888
2016-11-27T00:00:00Z,2044335.92485185
2016-11-26T00:00:00Z,2043679.80481771
2016-11-25T00:00:00Z,2043077.56532764
2016-11-24T00:00:00Z,2044123.41225073
2016-11-23T00:00:00Z,2043463.18491402
2016-11-22T00:00:00Z,2044974.7015235
2016-11-21T00:00:00Z,2043271.8346873
2016-11-20T00:00:00Z,2058153.16029165
2016-11-19T00:00:00Z,2058017.71724065
2016-11-18T00:00:00Z,2057480.19992081
2016-11-17T00:00:00Z,2054332.77293606
2016-11-16T00:00:00Z,2050551.79052583
2016-11-15T00:00:00Z,2053840.98259671
2016-11-14T00:00:00Z,2053841.8204701
2016-11-13T00:00:00Z,2050875.85179034
2016-11-12T00:00:00Z,2049680.18811925
2016-11-11T00:00:00Z,2048663.87473148
2016-11-10T00:00:00Z,2051042.38929395
2016-11-09T00:00:00Z,2054788.35440757
2016-11-08T00:00:00Z,2056040.55754643
2016-11-07T00:00:00Z,2052958.18074104
2016-11-06T00:00:00Z,2055055.12281288
2016-11-05T00:00:00Z,2054430.08370172
2016-11-04T00:00:00Z,2056590.13843595
2016-11-03T00:00:00Z,2053713.2070395
2016-11-02T00:00:00Z,2049330.4878449
2016-11-01T00:00:00Z,2050640.61718158
2016-10-31T00:00:00Z,2053417.27295156
2016-10-30T00:00:00Z,2054446.65603139
2016-10-29T00:00:00Z,2051141.99380066
2016-10-28T00:00:00Z,2050793.00929036
2016-10-27T00:00:00Z,2055958.70118542
2016-10-26T00:00:00Z,2056606.78487567
2016-10-25T00:00:00Z,2064894.87102504
2016-10-24T00:00:00Z,2062789.12914377
2016-10-23T00:00:00Z,2054272.01214573
2016-10-22T00:00:00Z,2052534.01701967
2016-10-21T00:00:00Z,2052131.52401553
2016-10-20T00:00:00Z,2061037.39259608
2016-10-19T00:00:00Z,2065038.65668602
2016-10-18T00:00:00Z,2064070.44274615
2016-10-17T00:00:00Z,2081262.32771757
2016-10-16T00:00:00Z,2081370.3641172
2016-10-15T00:00:00Z,2080066.60796885
2016-10-14T00:00:00Z,2068648.85063891
2016-10-13T00:00:00Z,2071935.00398891
2016-10-12T00:00:00Z,2080181.52678157
2016-10-11T00:00:00Z,2078639.84796884
2016-10-10T00:00:00Z,2079007.10799231
2016-10-09T00:00:00Z,2075733.85893238
2016-10-08T00:00:00Z,2074104.0253828
2016-10-07T00:00:00Z,2073632.08387821
2016-10-06T00:00:00Z,2074580.55927156
2016-10-05T00:00:00Z,2068774.95201933
2016-10-04T00:00:00Z,2077147.62698739
2016-10-03T00:00:00Z,2071230.56455418
2016-10-02T00:00:00Z,2086741.35597772
2016-10-01T00:00:00Z,2087874.55268108
2016-09-30T00:00:00Z,2086737.98081094
2016-09-29T00:00:00Z,2082945.18116389
2016-09-28T00:00:00Z,2085964.51118556
2016-09-27T00:00:00Z,2082990.03378533
2016-09-26T00:00:00Z,2086257.86090175
2016-09-25T00:00:00Z,2092377.2327552
2016-09-24T00:00:00Z,2090719.15736504
2016-09-23T00:00:00Z,2088896.59199445
2016-09-22T00:00:00Z,2091779.76021366
2016-09-21T00:00:00Z,2087415.24443983
2016-09-20T00:00:00Z,2079126.17228656
2016-09-19T00:00:00Z,2091046.90773615
2016-09-18T00:00:00Z,2079449.52228316
2016-09-17T00:00:00Z,2078206.29859919
2016-09-16T00:00:00Z,2077770.87065575
2016-09-15T00:00:00Z,2086629.74246064
2016-09-14T00:00:00Z,2095181.86426988
2016-09-13T00:00:00Z,2095636.56667226
2016-09-12T00:00:00Z,2086626.59163381
2016-09-11T00:00:00Z,2091467.14728206
2016-09-10T00:00:00Z,2090204.44461376
2016-09-09T00:00:00Z,2089245.74467135
2016-09-08T00:00:00Z,2099358.65846421
2016-09-07T00:00:00Z,2097406.87449739
2016-09-06T00:00:00Z,2108281.10494191
2016-09-05T00:00:00Z,2107615.02800531
2016-09-04T00:00:00Z,2108320.03929052
2016-09-03T00:00:00Z,2107897.52532397
2016-09-02T00:00:00Z,2107554.36587806
2016-09-01T00:00:00Z,2102805.14896817
2016-08-31T00:00:00Z,2109348.8287652
2016-08-30T00:00:00Z,2086727.50718042
2016-08-29T00:00:00Z,2085430.11395253
2016-08-28T00:00:00Z,2086040.38967169
2016-08-27T00:00:00Z,2085041.4891277
2016-08-26T00:00:00Z,2083907.65467069
2016-08-25T00:00:00Z,2085152.27265194
2016-08-24T00:00:00Z,2086495.4893879
2016-08-23T00:00:00Z,2095231.96118484
2016-08-22T00:00:00Z,2098314.02968945
2016-08-21T00:00:00Z,2101808.12970423
2016-08-20T00:00:00Z,2100730.67547737
2016-08-19T00:00:00Z,2099839.74587877
2016-08-18T00:00:00Z,2102137.31868538
2016-08-17T00:00:00Z,2103905.13682347
2016-08-16T00:00:00Z,2121165.94281012
2016-08-15T00:00:00Z,2141219.88016964
2016-08-14T00:00:00Z,2140194.45368766
2016-08-13T00:00:00Z,2137123.97938503
2016-08-12T00:00:00Z,2135485.23818957
2016-08-11T00:00:00Z,2134276.52394706
2016-08-10T00:00:00Z,2124530.26550626
2016-08-09T00:00:00Z,2125243.52994666
2016-08-08T00:00:00Z,2130430.31940915
2016-08-07T00:00:00Z,2129058.76376772
2016-08-06T00:00:00Z,2127978.18482592
2016-08-05T00:00:00Z,2126324.86619829
2016-08-04T00:00:00Z,2125552.14553717
2016-08-03T00:00:00Z,2144742.36461438
2016-08-02T00:00:00Z,2146188.08514092
2016-08-01T00:00:00Z,2142251.95868929
2016-07-31T00:00:00Z,2132705.34229018
2016-07-30T00:00:00Z,2119784.13907144
2016-07-29T00:00:00Z,2118795.5964394
2016-07-28T00:00:00Z,2116888.92907859
2016-07-27T00:00:00Z,2117989.19472073
2016-07-26T00:00:00Z,2121700.98174429
2016-07-25T00:00:00Z,2129721.32585088
2016-07-24T00:00:00Z,2133892.64540299
2016-07-23T00:00:00Z,2133656.75266417
2016-07-22T00:00:00Z,2131996.84267145
2016-07-21T00:00:00Z,2131320.83903029
2016-07-20T00:00:00Z,2135116.67561019
2016-07-19T00:00:00Z,2149165.77850643
2016-07-18T00:00:00Z,2149768.91915691
2016-07-17T00:00:00Z,2155469.11115712
2016-07-16T00:00:00Z,2144402.26549959
2016-07-15T00:00:00Z,2134188.62866995
2016-07-14T00:00:00Z,2131393.21149395
2016-07-13T00:00:00Z,2129000.37130003
2016-07-12T00:00:00Z,2128426.1841571
2016-07-11T00:00:00Z,2132028.83588934
2016-07-10T00:00:00Z,2138160.61526023
2016-07-09T00:00:00Z,2132610.04286756
2016-07-08T00:00:00Z,2130471.9121963
2016-07-07T00:00:00Z,2133835.03654636
2016-07-06T00:00:00Z,2138085.54312608
2016-07-05T00:00:00Z,2157394.10855849
2016-07-04T00:00:00Z,2155519.27000339
2016-07-03T00:00:00Z,2157359.63628608
2016-07-02T00:00:00Z,2140890.96329413
2016-07-01T00:00:00Z,2126878.35047412
2016-06-30T00:00:00Z,2119846.0007427
2016-06-29T00:00:00Z,2112468.67951834
2016-06-28T00:00:00Z,2133208.42939522
2016-06-27T00:00:00Z,2125511.95092306
2016-06-26T00:00:00Z,2123800.93312144
2016-06-25T00:00:00Z,2119265.50376922
2016-06-24T00:00:00Z,2113616.57253448
2016-06-23T00:00:00Z,2109705.36561394
2016-06-22T00:00:00Z,2110578.18734158
2016-06-21T00:00:00Z,2138140.89699896
2016-06-20T00:00:00Z,2135257.28351889
2016-06-19T00:00:00Z,2142317.39903255
2016-06-18T00:00:00Z,2136282.14797596
2016-06-17T00:00:00Z,2136932.34298814
2016-06-16T00:00:00Z,2134269.3417246
2016-06-15T00:00:00Z,2138047.98119026
2016-06-14T00:00:00Z,2169887.18681449
2016-06-13T00:00:00Z,2181649.42069816
2016-06-12T00:00:00Z,2210952.02494518
2016-06-11T00:00:00Z,2192316.85417277
2016-06-10T00:00:00Z,2172345.44146141
2016-06-09T00:00:00Z,2147740.2338708
2016-06-08T00:00:00Z,2185316.27331074
2016-06-07T00:00:00Z,2164655.1682239
2016-06-06T00:00:00Z,2154972.61890691
2016-06-05T00:00:00Z,2141883.53799638
2016-06-04T00:00:00Z,2110399.61245403
2016-06-03T00:00:00Z,2108734.90487239
2016-06-02T00:00:00Z,2106487.40875695
2016-06-01T00:00:00Z,2104216.12491529
2016-05-31T00:00:00Z,2101321.73802989
2016-05-30T00:00:00Z,2107636.39940628
2016-05-29T00:00:00Z,2132737.99424718
2016-05-28T00:00:00Z,2139990.47733974
2016-05-27T00:00:00Z,2113068.67969494
2016-05-26T00:00:00Z,2101009.35995837
2016-05-25T00:00:00Z,2103489.32578317
2016-05-24T00:00:00Z,2102735.73877473
2016-05-23T00:00:00Z,2096991.477319
2016-05-22T00:00:00Z,2103268.29778654
2016-05-21T00:00:00Z,2109351.9291199
2016-05-20T00:00:00Z,2109410.99398484
2016-05-19T00:00:00Z,2107573.67822107
2016-05-18T00:00:00Z,2105602.71350962
2016-05-17T00:00:00Z,2103289.89793013
2016-05-16T00:00:00Z,2100841.43046218
2016-05-15T00:00:00Z,2099052.19428688
2016-05-14T00:00:00Z,2097523.79348959
2016-05-13T00:00:00Z,2098320.17108681
2016-05-12T00:00:00Z,2096390.17807613
2016-05-11T00:00:00Z,2096413.9551937
2016-05-10T00:00:00Z,2093560.82697493
2016-05-09T00:00:00Z,2091824.75165005
2016-05-08T00:00:00Z,2091966.60643586
2016-05-07T00:00:00Z,2090165.04215446
2016-05-06T00:00:00Z,2088909.60467512
2016-05-05T00:00:00Z,2087827.7962293
2016-05-04T00:00:00Z,2087033.83189056
2016-05-03T00:00:00Z,2084826.35110346
2016-05-02T00:00:00Z,2083591.62109385
2016-05-01T00:00:00Z,2081956.38626344
2016-04-30T00:00:00Z,2080846.88770912
2016-04-29T00:00:00Z,2081060.05690738
2016-04-28T00:00:00Z,2083421.84889435
2016-04-27T00:00:00Z,2080291.85472617
2016-04-26T00:00:00Z,2078959.62871078
2016-04-25T00:00:00Z,2081852.31118299
2016-04-24T00:00:00Z,2077052.52891089
2016-04-23T00:00:00Z,2075546.6812018
2016-04-22T00:00:00Z,2076106.57939737
2016-04-21T00:00:00Z,2075673.06508753
2016-04-20T00:00:00Z,2074147.99118029
2016-04-19T00:00:00Z,2074037.51937173
2016-04-18T00:00:00Z,2071679.91258768
2016-04-17T00:00:00Z,2075110.71097348
2016-04-16T00:00:00Z,2072491.50546169
2016-04-15T00:00:00Z,2094926.68075213
2016-04-14T00:00:00Z,2094008.16395125
2016-04-13T00:00:00Z,2093677.81518711
2016-04-12T00:00:00Z,2093818.67216549
2016-04-11T00:00:00Z,2092325.254898
2016-04-10T00:00:00Z,2089811.65235362
2016-04-09T00:00:00Z,2088990.16625432
2016-04-08T00:00:00Z,2087515.25706459
2016-04-07T00:00:00Z,2085792.36535891
2016-04-06T00:00:00Z,2084724.47065167
2016-04-05T00:00:00Z,2082234.73174259
2016-04-04T00:00:00Z,2082278.05488822
2016-04-03T00:00:00Z,2081019.41761696
2016-04-02T00:00:00Z,2080194.74963522
2016-04-01T00:00:00Z,2078500.76003087
2016-03-31T00:00:00Z,2077828.5965809
2016-03-30T00:00:00Z,2081283.48695135
2016-03-29T00:00:00Z,2078751.74393092
2016-03-28T00:00:00Z,2076174.06638308
2016-03-27T00:00:00Z,2073196.07114847
2016-03-26T00:00:00Z,2089735.70460116
2016-03-25T00:00:00Z,2088809.30195359
2016-03-24T00:00:00Z,2083511.43606552
2016-03-23T00:00:00Z,2086943.238839
2016-03-22T00:00:00Z,2083379.40867378
2016-03-21T00:00:00Z,2081567.88353097
2016-03-20T00:00:00Z,2082564.14165931
2016-03-19T00:00:00Z,2083622.02202973
2016-03-18T00:00:00Z,2080328.04306662
2016-03-17T00:00:00Z,2081953.18821547
2016-03-16T00:00:00Z,2082181.91598292
2016-03-15T00:00:00Z,2080067.20375671
2016-03-14T00:00:00Z,2074878.80870772
2016-03-13T00:00:00Z,2070770.63752171
2016-03-12T00:00:00Z,2069342.97026416
2016-03-11T00:00:00Z,2069044.25301463
2016-03-10T00:00:00Z,2089111.62748944
2016-03-09T00:00:00Z,2101151.77530819
2016-03-08T00:00:00Z,2097841.94466871
2016-03-07T00:00:00Z,2094100.06173806
2016-03-06T00:00:00Z,2100499.36473607
2016-03-05T00:00:00Z,2094106.36007801
2016-03-04T00:00:00Z,2100780.06385499
2016-03-03T00:00:00Z,2124101.0751254
2016-03-02T00:00:00Z,2125857.05270611
2016-03-01T00:00:00Z,2144981.1703934
2016-02-29T00:00:00Z,2127880.20974774
2016-02-28T00:00:00Z,2109000.11368494
2016-02-27T00:00:00Z,2099809.73471775
2016-02-26T00:00:00Z,2136006.65715976
2016-02-25T00:00:00Z,2145773.09802806
2016-02-24T00:00:00Z,2141965.37258081
2016-02-23T00:00:00Z,2140481.84982633
2016-02-22T00:00:00Z,2136771.52674492
2016-02-21T00:00:00Z,2132695.36253268
2016-02-20T00:00:00Z,2127071.70414847
2016-02-19T00:00:00Z,2123081.56940224
2016-02-18T00:00:00Z,2119528.65214946
2016-02-17T00:00:00Z,2122804.84657388
2016-02-16T00:00:00Z,2121230.82251195
2016-02-15T00:00:00Z,2122316.51199616
2016-02-14T00:00:00Z,2123133.95458803
2016-02-13T00:00:00Z,2123232.50431101
2016-02-12T00:00:00Z,2122308.14019053
2016-02-11T00:00:00Z,2119932.70666157
