Datetime,Active Addresses,Exchange Reserve,Exchange Netflow,Fee-Reward Ratio,Funding Rates,Hashrate,Mean Coin Age,Miner Reserve,MVRV Ratio,Open Interest,Puell Multiple,SOPR
2023-08-28 00:00:00+00:00,893181.0,3179844.81135632,735.9888900799997,0.02249644,2.82816666666e-05,326264924272.53033,1488.17758831,1843859.94605793,1.28623591,7174827647.335779,0.870961751047511,0.99663865
2023-08-27 00:00:00+00:00,870605.0,3179108.82246624,905.3962312199984,0.01824301,0.0044584116666666,320735010301.8095,1487.53298379,1843760.47588487,1.28535929,7220202278.829707,0.8536125497271438,1.00166483
2023-08-26 00:00:00+00:00,989103.0,3178203.42623502,530.6345612500008,0.01846092,0.0048416,376034150009.018,1486.94155262,1845519.99656843,1.28150146,7130583519.679253,0.999757870144104,0.99718123
2023-08-25 00:00:00+00:00,1002700.0,3177672.79167377,-4341.426643840001,0.02092848,0.0042033016666666,373269193023.6576,1486.11223899,1845005.05957665,1.28422793,7104092590.805319,0.9951068287410868,0.99227817
2023-08-24 00:00:00+00:00,1014748.0,3182014.21831761,-854.6518832200018,0.01969143,0.004417555,381564063979.7389,1485.42286602,1845039.37210748,1.29009522,7198342998.006228,1.025998782200839,0.99239597
2023-08-23 00:00:00+00:00,1023113.0,3182868.87020083,-3985.881485240003,0.02131556,0.003944515,392623891921.1806,1484.74986913,1846372.26787728,1.30105581,7159917201.435935,1.0514993976051497,0.99700641
2023-08-22 00:00:00+00:00,1012468.0,3186854.75168607,-7831.861435520004,0.02061353,0.0031242066666666,395388848906.541,1484.07044144,1847001.84551131,1.28140857,7189442174.455307,1.0512727355602514,0.99444478
2023-08-21 00:00:00+00:00,1133240.0,3194686.61312159,-1646.2809752600006,0.01581929,0.0014726816666666,429722639507.4612,1483.52109513,1846722.03262444,1.28552142,7435269855.387025,1.2121561841673651,0.99291926
2023-08-20 00:00:00+00:00,1136796.0,3196332.89409685,-1554.612610889999,0.01458414,-0.0048027,421909500607.3255,1482.93119429,1846639.17685813,1.28792318,7427555380.308718,1.192212545523528,0.99838914
2023-08-19 00:00:00+00:00,1039211.0,3197887.50670774,-1465.1526614899994,0.01872759,0.0009557533333333,364613148672.9974,1482.15779308,1846322.09679769,1.28338216,7261928643.791413,1.030993621531938,0.99591903
2023-08-18 00:00:00+00:00,1033055.0,3199352.65936923,-897.9221167900032,0.02470182,-0.0091633116666666,362008769039.6189,1481.33462916,1846625.67706426,1.28142472,7441130071.871318,1.0404202674537917,0.98639065
2023-08-17 00:00:00+00:00,1139671.0,3200250.58148602,-22.70806647000427,0.0190547,0.0017779833333333,406283222807.0542,1481.00025562,1847022.05222443,1.30799829,7927640474.080662,1.2455405098784582,0.99522567
2023-08-16 00:00:00+00:00,1154818.0,3200273.28955249,6138.39641917,0.01739882,0.0138579616666666,424513880240.7041,1480.59927351,1846210.78735297,1.40992328,10069792179.430103,1.3430677823092878,0.99967191
2023-08-15 00:00:00+00:00,1174118.0,3194134.89313332,-1394.9057277199972,0.01670952,0.0134224683333333,442744537674.35394,1480.0342652,1846232.31617324,1.43223361,9980862184.61624,1.4121270121054466,1.00100502
2023-08-14 00:00:00+00:00,1161105.0,3195529.79886104,-9112.723413030006,0.01673262,0.0127319383333333,445348917307.7325,1479.48957789,1845975.98554879,1.44453955,9687610854.823025,1.4250624401928245,1.0017893
2023-08-13 00:00:00+00:00,987252.0,3204642.52227407,994.5010948300004,0.01572826,0.0075605633333333,351591250506.1046,1479.16330022,1846846.31856716,1.43797054,9873877109.75759,1.124918212514642,1.00260037
2023-08-12 00:00:00+00:00,1045599.0,3203648.02117924,2210.807431630001,0.01826741,0.0085314233333333,434931398774.21826,1478.42896388,1846844.66284643,1.44160746,9984906846.09662,1.3972861224548934,1.00254386
2023-08-11 00:00:00+00:00,1105956.0,3201437.21374761,2165.3111968400044,0.02426076,0.0100554166666666,393261324640.16144,1477.76390865,1845863.60397514,1.44443214,10029073809.79278,1.2719111411711586,1.00267663
2023-08-10 00:00:00+00:00,947131.0,3199271.90255077,-6976.959277829999,0.03008747,0.013249535,330756213439.0762,1477.04135205,1846448.56331705,1.44629596,10070140023.3852,1.080598128674276,1.00028697
2023-08-09 00:00:00+00:00,1170068.0,3206248.8618286,2919.574622189997,0.02605728,0.011294845,421909500607.3255,1476.40897067,1846098.28622681,1.45362586,9983437033.954782,1.383064561209046,1.00391728
2023-08-08 00:00:00+00:00,918542.0,3203329.28720641,-8904.149138330002,0.035926,0.0111469716666666,325156812742.1493,1475.77365947,1846023.41680994,1.46344935,10428994540.15092,1.0696300752053547,1.0011693
2023-08-07 00:00:00+00:00,1043577.0,3212233.43634474,4898.543003880004,0.02426198,0.0173468216666666,379783157282.8303,1475.27444498,1845964.31417852,1.43500423,9841510550.053576,1.2192096717068803,0.99957027
2023-08-06 00:00:00+00:00,1093479.0,3207334.89334086,461.57163754000067,0.0162301,0.01296685,426605738317.6998,1474.55812172,1845717.67077696,1.42768845,9731861966.343184,1.3576891786040928,1.0018328
2023-08-05 00:00:00+00:00,1089588.0,3206873.32170332,2808.20572627,0.02149213,0.01150523,397991938796.3907,1473.78444177,1845465.07058985,1.43015775,9846533750.393808,1.274290388887008,0.99966225
2023-08-04 00:00:00+00:00,949274.0,3204065.11597705,-3097.9997862599994,0.02891153,0.0109868916666666,314751794734.4005,1472.94857988,1846609.74464895,1.43144287,9911910284.12176,1.0201176446349451,1.0015647
2023-08-03 00:00:00+00:00,1156003.0,3207163.11576331,-3209.3643938899986,0.02403419,0.0134018483333333,392789429792.5163,1472.31572832,1845826.30462785,1.4342705,9851143193.245049,1.267588120222966,1.00022306
2023-08-02 00:00:00+00:00,1136918.0,3210372.4801572,-5013.132839589998,0.02123871,0.0138470116666666,400593193298.3279,1471.55232077,1845300.49465376,1.43528826,9774097875.891176,1.302857506924731,0.99579947
2023-08-01 00:00:00+00:00,1048708.0,3215385.61299679,2157.61780878,0.02082905,0.0043063066666666,361574375769.2699,1471.17758152,1845547.11090779,1.46229534,9855028393.370226,1.1580093137315182,0.99901885
2023-07-31 00:00:00+00:00,1024482.0,3213227.99518801,1295.7956477400005,0.01855393,0.00772059,366776884773.14435,1470.4205623,1845032.3146234,1.43700353,9845067265.8574,1.1869294463854256,0.99827969
2023-07-30 00:00:00+00:00,1183445.0,3211932.19954027,362.0022253800016,0.01605321,0.003527305,437010756325.4486,1469.89880591,1845542.60076206,1.43924737,9656512210.25796,1.409504619513673,0.9999395
2023-07-29 00:00:00+00:00,959360.0,3211570.19731489,1715.9012656099983,0.01919321,0.0036458066666666,343365594255.7096,1469.09867046,1845082.3170207,1.44450865,9732221100.792543,1.11396290925943,1.00106717
2023-07-28 00:00:00+00:00,1030070.0,3209854.29604928,3540.86430868,0.02273815,0.0066789866666666,364175630271.2071,1468.33287715,1844892.25174647,1.44208688,9720944458.095964,1.1827153490774114,0.94908014
2023-07-27 00:00:00+00:00,1023206.0,3206313.4317406,6739.61772437,0.02359055,0.0013256466666666,358973121267.33276,1470.5824442,1844984.5644247,1.43267169,9648632425.35973,1.1718713021578335,0.98514396
2023-07-26 00:00:00+00:00,1069658.0,3199573.81401623,868.2836581299998,0.020481,0.0043328566666666,374580648278.95593,1470.8256078,1845553.48458377,1.43782131,9588715853.979158,1.2154498492589367,0.99996756
2023-07-25 00:00:00+00:00,1013320.0,3198705.5303581,-922.1575325700032,0.02028314,0.0038948033333333,369831574538.62054,1470.09881183,1845733.65438324,1.43125343,9620733509.298723,1.1614790343368218,0.99894714
2023-07-24 00:00:00+00:00,1081922.0,3199627.68789067,-462.5670780900036,0.02741821,0.0013598083333333,399310902943.87286,1469.37628252,1845186.64546983,1.42874388,9780705784.54642,1.274993325586106,0.99789036
2023-07-23 00:00:00+00:00,1048641.0,3200090.25496876,817.8010691300005,0.0270555,0.0028092983333333,393951025052.00885,1468.84172206,1844603.13107261,1.47587331,9223409234.70361,1.2811802650645383,1.00331271
2023-07-22 00:00:00+00:00,957305.0,3199272.45389963,-558.4356606699985,0.0520143,-0.001221745,359111818754.8924,1468.07841433,1844405.40452993,1.45914738,9356068480.817804,1.1967941411367475,1.003364
2023-07-21 00:00:00+00:00,891895.0,3199830.8895603,72.15862350000316,0.03172285,0.0007419483333333,300153161944.3877,1467.52830891,1844712.85424416,1.46180925,9430950800.415838,0.9780577857670408,0.99278867
2023-07-20 00:00:00+00:00,978203.0,3199758.7309368,230.7978216699994,0.02765667,0.0055903716666666,343032185079.30023,1467.05641117,1844473.3778066,1.44727132,9596334079.184326,1.116409559339951,1.0029903
2023-07-19 00:00:00+00:00,1040570.0,3199527.93311513,-2560.6065744299995,0.01925827,0.005275075,396630963997.94086,1466.49346514,1844390.30674144,1.4647268,9479569221.203672,1.2764256643292065,1.00623611
2023-07-18 00:00:00+00:00,1164733.0,3202088.53968956,-3392.8522337200047,0.01850427,0.00403305,434150109240.9893,1466.0688597,1844375.81619475,1.4587627,9607355598.315157,1.3975511759443835,1.00566383
2023-07-17 00:00:00+00:00,1012912.0,3205481.39192328,1817.90879193,0.0198599,0.0009926683333333,364471696646.7565,1465.73171158,1844210.3552728,1.47561304,9434024092.046272,1.1845160518602849,0.9946853
2023-07-16 00:00:00+00:00,1088368.0,3203663.48313135,687.1435802699998,0.0157082,0.0017213466666666,412710597673.5331,1465.31954465,1844567.89864921,1.4712216,9362947679.65828,1.3453004633361283,1.00127267
2023-07-15 00:00:00+00:00,1007863.0,3202976.33955108,-395.80911199000184,0.01903989,-0.0064458566666666,369831574538.62054,1464.53572211,1844266.18911658,1.47585158,9324464453.504345,1.2098058344005975,0.99855817
2023-07-14 00:00:00+00:00,1057571.0,3203372.14866307,-8830.28624029,0.02561888,0.0119201899999999,369831574538.62054,1463.7205973,1843807.03114446,1.48140899,8948987603.652264,1.2490855540156858,1.00327747
2023-07-13 00:00:00+00:00,921772.0,3212202.43490336,-1638.573671940001,0.02554067,0.005623955,321592673511.84393,1463.22748358,1843973.10688859,1.4864744,9707914648.634834,1.084218213893743,1.00242119
2023-07-12 00:00:00+00:00,1030675.0,3213841.0085753,5560.6059540299975,0.0209853,0.00710806,385911208214.2127,1462.83561528,1844983.03434524,1.43678091,9416877264.205854,1.2916448529720952,1.00519374
2023-07-11 00:00:00+00:00,1003670.0,3208280.40262127,-2206.4413429299966,0.01969585,0.0083912616666666,339880937949.7803,1462.24603851,1845309.04589657,1.49386308,9194979016.473877,1.2111986172018545,1.00929678
2023-07-10 00:00:00+00:00,1096498.0,3210486.8439642,1705.9261654699949,0.01659791,0.0058051533333333,387716032920.4901,1461.96500679,1844158.0377479,1.49007091,9455788335.52179,1.3609340121866658,1.00309932
2023-07-09 00:00:00+00:00,1152333.0,3208780.91779873,1904.2235283400005,0.01232817,0.0017354583333333,425480581581.5768,1461.40734286,1844129.02412772,1.41636636,9178680543.97087,1.492949183660141,1.00329895
2023-07-08 00:00:00+00:00,1214210.0,3206876.69427039,2249.6488890399996,0.0130764,0.00347079,448139310778.2288,1460.67328126,1844479.55799428,1.48709992,9174273640.134829,1.574848963662882,1.00162889
2023-07-07 00:00:00+00:00,1190589.0,3204627.04538135,-2327.93616682,0.0172952,-0.00254117,440586401046.0115,1459.87300822,1843737.29910511,1.46341959,9257767463.09548,1.5534436719508855,1.00236748
2023-07-06 00:00:00+00:00,1041033.0,3206954.98154817,-2236.9185185099996,0.02219985,0.0053760133333333,349951484259.4034,1459.17234274,1843708.83760308,1.46831584,9210823286.904549,1.2507154152079163,0.98532517
2023-07-05 00:00:00+00:00,1082348.0,3209191.90006668,1738.0070288700008,0.02157065,0.0066258249999999,392751306075.3016,1459.36956331,1843958.35703321,1.4960411,9727973661.570818,1.414834253865858,1.00275782
2023-07-04 00:00:00+00:00,1047613.0,3207453.89303781,1361.6965332700056,0.02509296,0.009236955,354986757414.21497,1458.67192436,1843837.75400525,1.50969985,9792556247.146473,1.3028098635653589,1.00551767
2023-07-03 00:00:00+00:00,980281.0,3206092.14088065,1939.1001375999983,0.02890622,0.0112762083333333,344916211104.59186,1458.00655986,1844186.8803078,1.54780865,10051871973.840618,1.2664997731190777,1.00642818
2023-07-02 00:00:00+00:00,1093675.0,3204153.09636694,1002.5708562500004,0.02177927,0.0105012983333333,430515854736.3884,1457.43048163,1843655.49433527,1.54933647,9361273630.188717,1.554750204422748,1.00472104
2023-07-01 00:00:00+00:00,969026.0,3203150.52551069,-17503.974404319997,0.02969562,0.01016734,334845664794.9687,1456.72121199,1843429.10662013,1.50658127,9424098440.47974,1.2227926880098134,1.0246541
2023-06-30 00:00:00+00:00,1188637.0,3220654.49991501,7688.069324579992,0.03394897,0.010053895,397786579230.1132,1457.43323576,1843964.03658857,1.50549291,9212816396.353832,1.4589034565207346,1.01014117
2023-06-29 00:00:00+00:00,1052786.0,3212966.43059043,-2569.9985046800066,0.03902706,0.0098869033333333,367574940301.24384,1456.86129149,1843281.07787166,1.50203795,9999816787.151514,1.3515204410954804,1.00051903
2023-06-28 00:00:00+00:00,859363.0,3215536.42909511,10577.471589120005,0.04238278,0.0052217266666666,271904750359.82425,1456.86028803,1844518.25352155,1.50884765,9779826579.455528,0.999711174723665,1.01322606
2023-06-27 00:00:00+00:00,1024983.0,3204958.95750599,2061.7026733599996,0.03491638,0.00632768,364329624478.6637,1456.29453069,1843958.26882219,1.51668453,10073921718.41526,1.2962965287089558,1.01434107
2023-06-26 00:00:00+00:00,1071810.0,3202897.25483263,4183.327802469998,0.03427386,0.009224375,379943751242.035,1455.88450772,1843674.72311608,1.493612,9875271653.68542,1.3404740037963845,1.00745014
2023-06-25 00:00:00+00:00,978815.0,3198713.92703016,635.9886470300044,0.02981311,0.0116296983333333,398160232465.9682,1455.22389851,1844289.49590586,1.53673442,9875434903.634497,1.4162853114372662,1.00608487
2023-06-24 00:00:00+00:00,1030281.0,3198077.93838313,385.7482077099994,0.03566258,0.00608487,379943751242.035,1454.60218675,1844141.20037381,1.50863539,9872397790.28884,1.359326777814072,1.01079721
2023-06-23 00:00:00+00:00,968172.0,3197692.19017542,-700.1586480699989,0.04884,0.0088176066666666,325294307570.2354,1453.95380027,1845668.22832569,1.5193914,9953236558.496546,1.1698088004538776,1.01208712
2023-06-22 00:00:00+00:00,1025104.0,3198392.34882349,-6975.197091740003,0.04932492,0.0129844549999999,356522561096.978,1454.03982402,1844123.82316121,1.4852207,9777732552.782228,1.2750081652744247,1.01159869
2023-06-21 00:00:00+00:00,928418.0,3205367.54591523,1113.3531743299973,0.05489345,0.011052035,312282535267.426,1453.4847316,1845562.18959537,1.48599245,9701219616.07759,1.094684213517865,1.01520852
2023-06-20 00:00:00+00:00,982438.0,3204254.1927409,-4406.190069960001,0.04188909,0.008779595,353920206636.41614,1453.64877693,1844749.22243933,1.40406763,9708538251.61152,1.1377725345338208,0.99984306
2023-06-19 00:00:00+00:00,1011975.0,3208660.38281086,499.5263805400027,0.03399958,0.0086333716666666,369534333399.7875,1453.61660079,1845834.11913098,1.33141008,8597445235.22864,1.148828130380066,0.99038417
2023-06-18 00:00:00+00:00,960537.0,3208160.85643032,981.1917492899992,0.03130261,0.0094423116666666,392955523544.8444,1453.23618475,1846061.16656387,1.30560805,8331698395.47446,1.2194433604393335,1.00653862
2023-06-17 00:00:00+00:00,1004030.0,3207179.66468103,-836.7229232600002,0.04385048,0.0126832416666666,364329624478.6637,1452.95626939,1845695.51251771,1.31446883,8327149911.380667,1.1446482238728302,1.00118757
2023-06-16 00:00:00+00:00,1091354.0,3208016.38760429,-2115.3965695700026,0.0455396,0.010909,398160232465.9682,1452.18930387,1845983.47128251,1.30561075,8470217744.504834,1.219869725872158,1.00059994
2023-06-15 00:00:00+00:00,1019970.0,3210131.78417386,8883.378120540001,0.04246417,0.0078024,385148460163.1587,1451.56671535,1845828.00761117,1.26845376,8044209346.899323,1.1485436917900929,0.99290149
2023-06-14 00:00:00+00:00,876200.0,3201248.40605332,5949.519254819999,0.05007889,0.0073442833333333,314884889727.9879,1451.14041306,1847904.308834,1.24681879,7881644181.522688,0.9731088863468976,1.00050052
2023-06-13 00:00:00+00:00,1022336.0,3195298.8867985,5944.7277213599955,0.03896042,0.0107489949999999,374390301482.041,1450.67202645,1848128.26466468,1.28623923,8100336880.045424,1.176235726308433,0.99891971
2023-06-12 00:00:00+00:00,1065202.0,3189354.15907714,-3480.8945381999947,0.04152222,0.0068720549999999,399859029474.0166,1450.20603689,1848256.28608224,1.28945205,7954595644.441764,1.254587626393434,0.99759658
2023-06-11 00:00:00+00:00,1015688.0,3192835.05361534,-2774.805357450001,0.03331489,0.0031883166666666,415140266269.202,1449.70013396,1848833.43441249,1.28592938,7845447663.719576,1.2901602274231525,0.99926724
2023-06-10 00:00:00+00:00,1023477.0,3195609.85897279,-3179.6765014600023,0.04903838,0.0041338666666666,392218411076.42395,1448.96692788,1848535.71370222,1.28179257,7882525507.557227,1.2395741281421966,0.99491075
2023-06-09 00:00:00+00:00,1113151.0,3198789.53547425,646.1376231000031,0.06485813,0.0082021866666666,430421503064.3873,1448.3466293,1848204.39383496,1.31159599,8008401108.715753,1.4196542966972374,1.00017849
2023-06-08 00:00:00+00:00,1054290.0,3198143.39785115,-3402.2886678799987,0.06738636,0.0069325383333333,392218411076.42395,1447.68810446,1847529.89761515,1.3138272,8001595910.523702,1.2947573214191863,1.00020213
2023-06-07 00:00:00+00:00,1054349.0,3201545.68651903,-11754.70359117,0.10368311,0.0112427616666666,343827827891.67035,1447.26503487,1848733.24254045,1.32674608,7889570947.335083,1.1891254277467402,1.00112815
2023-06-06 00:00:00+00:00,1136001.0,3213300.3901102,855.6241007600038,0.08076833,0.0011113566666666,384577792678.8313,1446.57395298,1848330.57569653,1.34999485,8425683870.9316845,1.2642565723355768,1.00000313
2023-06-05 00:00:00+00:00,963856.0,3212444.76600944,-4590.819870250001,0.0630104,0.0043052766666666,351468446289.263,1445.96785259,1848619.34206303,1.27513969,8549585365.397387,1.1515140163132007,0.99722922
2023-06-04 00:00:00+00:00,952790.0,3217035.58587969,8561.025483180001,0.03995039,0.0082250616666666,376937174281.2386,1445.49823083,1847424.58259172,1.34377073,8369260415.51499,1.2381572323542869,1.00016561
2023-06-03 00:00:00+00:00,926445.0,3208474.56039651,3787.11007957,0.05146113,0.0059269416666666,328546591096.485,1444.69030659,1847111.43268261,1.34127016,8538271386.454711,1.091840457885438,0.99964716
2023-06-02 00:00:00+00:00,1122925.0,3204687.45031694,12809.40094323,0.06806493,0.0057215483333333,417687139068.39954,1443.92964277,1849631.51620967,1.34987864,8560596259.181443,1.4060529526140444,1.00178831
2023-06-01 00:00:00+00:00,958222.0,3191878.04937371,3696.2899206,0.07835222,0.0050282283333333,336187209494.0777,1443.30485987,1849376.46881463,1.3285394,8482884743.098759,1.139352872893898,1.00196684
2023-05-31 00:00:00+00:00,982316.0,3188181.75945311,13535.002531730002,0.07224547,0.00713207,359109064686.8557,1442.96252717,1849893.04237714,1.34867173,8457011044.474089,1.2212253779157314,0.99986269
2023-05-30 00:00:00+00:00,1077881.0,3174646.75692138,1371.433421059999,0.07662062,0.0085064816666666,379321882181.6976,1442.56394441,1851526.46670173,1.37251079,8725676166.230453,1.3691104808476815,1.00575144
2023-05-29 00:00:00+00:00,1100169.0,3173275.32350032,48.50765234999926,0.06564099,0.0111290816666666,399026915022.3053,1442.18524986,1851466.64490448,1.37511102,8691415120.101955,1.4269617687079952,1.00526198
2023-05-28 00:00:00+00:00,1012265.0,3173226.81584797,1368.7797860699975,0.05888428,0.0067716833333333,394100656812.1533,1441.61582853,1844284.70910589,1.39226843,8811796035.46746,1.3724520418503456,1.00642947
2023-05-27 00:00:00+00:00,1035066.0,3171858.0360619,1073.27898585,0.06411583,0.002228455,357153720236.014,1440.9497785,1843900.16581211,1.33279253,8231409186.345096,1.223716056350507,0.99999277
2023-05-26 00:00:00+00:00,1099256.0,3170784.75707605,-4508.488248339996,0.09281075,0.004389045,376858753076.6216,1440.14477184,1844112.04904101,1.32489587,8196379487.624687,1.3246335744933575,1.000869
2023-05-25 00:00:00+00:00,1081343.0,3175293.24532439,-13784.78198346,0.088707,0.0054582383333333,371932494866.4697,1439.66256311,1844149.56433534,1.3130925,8316939037.222382,1.2888586498755912,1.00904988
2023-05-24 00:00:00+00:00,988586.0,3189078.02730785,18373.97175663,0.06856432,0.0056402716666666,347301203815.71014,1440.59512031,1845557.34033595,1.30663085,8380365160.189091,1.1907588747366984,0.99723289
2023-05-23 00:00:00+00:00,1049196.0,3170704.05555122,19920.922236379996,0.06756752,0.011013905,379321882181.6976,1439.98634673,1845716.51461215,1.35095583,8391890242.135802,1.3303545605417622,1.00326529
2023-05-22 00:00:00+00:00,1029296.0,3150783.13331484,3689.750065140001,0.07309383,0.0070944933333333,354690591130.938,1439.37768114,1845499.63043435,1.33261417,8162597932.469394,1.232122656248028,1.02345485
2023-05-21 00:00:00+00:00,996488.0,3147093.3832497,1129.795155129999,0.07038564,0.0013276933333333,371932494866.4697,1439.42523474,1845612.41164641,1.3288361,8120816777.776859,1.2963464211124411,1.00082353
2023-05-20 00:00:00+00:00,905636.0,3145963.58809457,484.2254628800001,0.0942458,0.00094326,322669912764.95056,1438.67913315,1845335.90568148,1.34679012,8171637246.02464,1.153084580748646,1.00146172
2023-05-19 00:00:00+00:00,1077632.0,3145479.36263169,1389.3131195099995,0.11067126,0.0045913283333333,367006236656.3178,1437.88843945,1845374.17814201,1.33627835,7999493922.616662,1.331718799454112,0.99604674
2023-05-18 00:00:00+00:00,1017521.0,3144090.04951218,10480.24383617,0.10818209,0.0043422,347301203815.71014,1437.19754915,1845287.7251918,1.33322644,8061121758.207653,1.2712093944001268,0.99854517
2023-05-17 00:00:00+00:00,1147788.0,3133609.80567601,-546.7672442100011,0.0851821,0.0056589816666666,381818888710.7901,1436.51056514,1847151.51253632,1.36226987,8338791055.277177,1.39883668494214,1.00047479
2023-05-16 00:00:00+00:00,1101922.0,3134156.57292022,14651.061221379998,0.10569062,0.0062703083333333,365114312329.69305,1435.80829152,1847223.48204221,1.34343813,8271853408.13674,1.3714892220145822,1.00481927
2023-05-15 00:00:00+00:00,1066068.0,3119505.51169884,-20374.80969535,0.08905111,0.0003060183333333,350796104003.03845,1435.36948695,1847480.38119947,1.35020732,8235765531.298735,1.306262821847862,1.02277223
2023-05-14 00:00:00+00:00,1165745.0,3139880.32139419,338.20282208000026,0.07519328,-0.0010767033333333,415228041472.98425,1436.11269901,1847024.32283439,1.33961076,8061113720.070546,1.4980168958296718,1.00258947
2023-05-13 00:00:00+00:00,1025754.0,3139542.11857211,607.3709263300007,0.10717802,0.00142078,346023367894.15356,1435.59041286,1846703.74637278,1.33234727,7956708873.318108,1.2912285267082708,0.99977533
2023-05-12 00:00:00+00:00,1045435.0,3138934.74764578,-4048.999302709999,0.16444914,0.0031595183333333,336477895676.3838,1434.79302295,1846641.02458614,1.33305707,7917080508.344784,1.32283349447878,0.99810435
2023-05-11 00:00:00+00:00,1098884.0,3142983.74694849,19003.580213129997,0.17078756,-0.000770255,360341576220.80817,1434.28829277,1846505.64167961,1.34234769,8215766997.125457,1.4720710510300443,0.99600421
2023-05-10 00:00:00+00:00,1233125.0,3123980.16673536,-1763.0905747700017,0.24229875,0.0024394516666666,405682569255.21454,1433.78906053,1846351.15456226,1.36983367,7871322482.592301,1.847391611129774,0.99985041
2023-05-09 00:00:00+00:00,1083757.0,3125743.25731013,2140.7749770499977,0.31810747,-0.010603445,360341576220.80817,1433.2533389,1845725.24803536,1.37320506,8336629445.344042,1.8131508971743624,0.99540354
2023-05-08 00:00:00+00:00,1022142.0,3123602.48233308,-954.5498997600008,0.42595346,-0.0172207233333333,326932423458.6141,1432.51129547,1847046.52484552,1.37510946,8310169252.312883,1.978328677073719,1.00541783
2023-05-07 00:00:00+00:00,960605.0,3124557.03223284,-1410.51206137,0.31737948,-0.0120876466666666,331705159567.4989,1432.02915488,1845643.44681916,1.40748323,8069914311.036968,1.74801389955183,1.07263888
2023-05-06 00:00:00+00:00,1087479.0,3125967.54429421,-2690.8170241400003,0.1635113,-0.0031193616666666,355568840111.9233,1432.44818697,1844942.69493053,1.43257862,8092079314.723341,1.5447081631959014,1.0008586
2023-05-05 00:00:00+00:00,967726.0,3128658.36131835,-6812.923692820001,0.15359565,0.00265594,283977798478.65015,1431.61566265,1844639.19313382,1.47402586,8561031498.719108,1.224850923815238,1.00524334
2023-05-04 00:00:00+00:00,1082397.0,3135471.28501117,974.8684890199984,0.11060337,0.0087687833333333,348409735948.596,1430.92750737,1844711.92077318,1.44319947,8223616162.803822,1.4137278610376551,1.00253834
2023-05-03 00:00:00+00:00,1098862.0,3134496.41652215,618.603733609998,0.12352415,0.0019198183333333,341432463627.48645,1430.26163099,1844847.33695757,1.45184864,8040568286.640104,1.362730164549822,1.02214662
2023-05-02 00:00:00+00:00,1002371.0,3133877.81278854,-5631.46970025,0.1240138,0.0039502566666666,312374381616.63654,1430.08347224,1844715.97574478,1.43469519,8160386306.010047,1.23671552774971,1.0036349
2023-05-01 00:00:00+00:00,1278842.0,3139509.28248879,7273.891434519999,0.05740071,0.00384755,440714243831.2237,1429.41320373,1844563.49245413,1.40643486,7960027158.646053,1.6258765640297714,0.99683921
2023-04-30 00:00:00+00:00,1069856.0,3132235.39105427,1120.0837450200015,0.04898645,0.0050350566666666,358383011467.1489,1428.73237909,1844229.28689668,1.46414637,8040185313.127136,1.350684232543058,1.00186356
2023-04-29 00:00:00+00:00,1011785.0,3131115.30730925,-334.7267050600003,0.04763935,-0.00601477,331746436290.5365,1427.8950447,1844191.59991206,1.46492938,8183745773.94934,1.2447762050782387,1.00853146
2023-04-28 00:00:00+00:00,1108698.0,3131450.03401431,-333.20345841000017,0.04755401,0.0024306066666666,355961504632.91144,1427.4895463,1844001.01948762,1.46976534,8158367822.295252,1.3359366526289138,1.00767726
2023-04-27 00:00:00+00:00,1003527.0,3131783.23747272,-498.54732289000094,0.04888956,0.0021892783333333,314795888450.874,1426.85453761,1845500.28824551,1.47896262,8070124503.755377,1.174151573392555,1.00560155
2023-04-26 00:00:00+00:00,1023844.0,3132281.78479561,4626.7341274199935,0.03913399,0.00542395,314795888450.874,1426.19929148,1845599.64350035,1.4262808,7457284714.217011,1.1474241383318105,1.01115276
2023-04-25 00:00:00+00:00,977794.0,3127655.05066819,1281.9038193000015,0.0330656,0.0016759716666666,302688354279.6866,1425.56019396,1845709.64803651,1.42176766,8198930142.163876,1.0465353919084954,0.9990785
2023-04-24 00:00:00+00:00,1024963.0,3126373.14684889,507.8687781000008,0.02279883,0.0036421749999999,341432463627.48645,1424.86665833,1845180.40626109,1.38135334,7962199740.200544,1.1624274729785922,0.99811914
2023-04-23 00:00:00+00:00,984751.0,3125865.27807079,-586.1910199099984,0.01466596,0.0004387499999999,355961504632.91144,1424.22537744,1845295.9561743,1.38564153,8004667666.141316,1.203481341991052,1.00567616
2023-04-22 00:00:00+00:00,962038.0,3126451.4690907,127.38049350000074,0.01729596,0.0050562883333333,360804518301.3864,1423.44604051,1845096.35868062,1.39719822,8273989160.901071,1.2131938969139615,0.99829941
2023-04-21 00:00:00+00:00,1011734.0,3126324.0885972,4077.4625704599966,0.02589397,0.0084418683333333,351118490964.43646,1422.64046146,1845109.84880268,1.36938408,7996641144.5964365,1.2127506484809212,1.00207628
2023-04-20 00:00:00+00:00,951340.0,3122246.62602674,5433.936060610002,0.02491521,0.0019032583333333,322060408953.58655,1422.06361559,1850826.10982807,1.41929097,8282204875.896203,1.1390457857485392,0.99858237
2023-04-19 00:00:00+00:00,994873.0,3116812.68996613,4812.384915710001,0.02349888,0.00330477,330891401134.8031,1421.39169696,1850872.60553168,1.44639098,8209349110.451884,1.2226951850271706,1.01130123
